,source,target,junction,length,maxspeed,access,name,width,lanes,oneway,bridge,osmid,geometry,tunnel,ref,highway
2785,44814389,44812871,,66.71600000000001,30,,Koningsveld,,,False,,7539260,"LINESTRING (4.3628177 52.00389, 4.3630417 52.0036266, 4.3632696 52.0033584)",,,residential
2786,6304518217,4986579678,,16.018,15,,Eenruiter,,,False,,673221301,,,,living_street
2787,6304518217,4986579684,,68.501,15,,Eenruiter,,,True,,509428270,"LINESTRING (4.3288797 52.007614, 4.3289089 52.007631, 4.329045 52.0077103, 4.3291922 52.007796, 4.3295969 52.0080436)",,,living_street
2788,4254658640,4349049083,,58.593999999999994,50,,Krakeelpolderweg,,2,False,,437071730,"LINESTRING (4.3529605 52.0023685, 4.3526572 52.0026392, 4.3525612 52.0027169, 4.3524508 52.0027909)",,,tertiary
2789,44773458,1421472390,,55.16,30,,Menno ter Braaklaan,,,False,,7539363,"LINESTRING (4.3535256 51.9943254, 4.3540163 51.9944141, 4.3541524 51.9944324, 4.3543073 51.9944339)",,,residential
2790,44773458,44772101,,104.625,30,,Menno ter Braaklaan,,,False,,7539363,"LINESTRING (4.3535256 51.9943254, 4.352586 51.9941549, 4.3520649 51.9940494)",,,residential
2791,44773458,44772101,,274.548,30,,Hendrik Marsmanlaan,,,False,,7539369,"LINESTRING (4.3535256 51.9943254, 4.3531979 51.9949962, 4.3527499 51.9950445, 4.3516871 51.9948066, 4.3517308 51.9947034, 4.3520649 51.9940494)",,,residential
2792,44773463,44772593,,24.88,30,,Multatuliweg,,,False,,576360835,,,,residential
2793,44773463,44772600,,145.466,30,,Nicolaas Beetslaan,,,False,yes,"[576360832, 576360833, 47246535]","LINESTRING (4.3588134 51.994363, 4.3588866 51.9943162, 4.3594561 51.9942763, 4.3602452 51.9942243, 4.36041 51.9942148, 4.3605873 51.9942044, 4.3606924 51.9941951, 4.3608938 51.9941822)",,,residential
2794,44773463,44774830,,34.941,30,,Multatuliweg,,,False,yes,"[7539144, 576360834, 576360835]","LINESTRING (4.3588134 51.994363, 4.358799 51.9943885, 4.3587405 51.9944901, 4.3586364 51.9946577)",,,residential
2795,672526443,44723195,,24.307,15,,Rietgorsstraat,,,False,,142823242,,,,living_street
2796,672526443,44722232,,32.095,15,,Rietgorsstraat,,,False,,142823242,,,,living_street
2797,672526443,6248301255,,14.421,,,Zwarte Sternhof,,,False,,667341876,,,,living_street
2798,4266791030,1620223950,,61.227999999999994,50,,Ruys de Beerenbrouckstraat,,2,False,,427469750,"LINESTRING (4.3442737 52.0134786, 4.3438266 52.0135389, 4.3433984 52.0135924)",,,secondary
2799,4266791030,630748802,,29.748,50,,Ruys de Beerenbrouckstraat,,1,True,,427469751,"LINESTRING (4.3442737 52.0134786, 4.3443787 52.013446, 4.3446842 52.0133938)",,,secondary
2800,44871798,44872126,,32.962,30,,Zocherweg,,,False,,7542041,"LINESTRING (4.3470754 52.0167489, 4.3469662 52.0167729, 4.3466103 52.0168247)",,,residential
2801,44871798,44872840,,40.437,30,,"['Zocherweg', 'J.C. van Markenweg']",,,False,,"[7542098, 7542221]","LINESTRING (4.3470754 52.0167489, 4.3469291 52.0170035, 4.3468955 52.0170257, 4.3467983 52.0170463)",,,residential
2802,44871798,44867159,,122.23500000000001,30,,"['J.C. van Markenplein', 'J.C. van Markenweg']",,,False,,"[7542221, 7542087]","LINESTRING (4.3470754 52.0167489, 4.3472331 52.0165324, 4.3473649 52.0164198, 4.3475207 52.016307, 4.3476085 52.0162247, 4.3476613 52.0161341, 4.3477077 52.0160012, 4.3477083 52.015955, 4.3476889 52.015757)",,,residential
2803,44871801,44870886,,28.564,50,,Haagsepoortbrug,,1,True,,7538452,"LINESTRING (4.3522108 52.0166685, 4.3521275 52.0166712, 4.3520559 52.0166653, 4.3520027 52.0166421, 4.3519621 52.0166093, 4.3519408 52.0165879, 4.351938 52.0165333)",,,residential
2804,44871801,2323108182,,18.075000000000003,50,,Noordeinde,,1,True,,223412075,"LINESTRING (4.3522108 52.0166685, 4.3521678 52.0166885, 4.3520439 52.0167413, 4.3520018 52.0167672)",,,residential
2805,44871801,2367860705,,21.643,50,,Noordeinde,,1,True,,223412114,"LINESTRING (4.3522108 52.0166685, 4.3521261 52.0168093, 4.3521109 52.0168528)",,,residential
2806,44871803,44873225,,72.207,15,,Anna Boogerd,,,False,,144081445,"LINESTRING (4.3550678 52.0166773, 4.3549085 52.0168108, 4.3555564 52.0170847)",,,living_street
2807,44871804,44869806,,48.063,30,,Paardenmarkt,,,False,,777260086,,,,residential
2808,44871804,44868297,,113.821,30,,Paardenmarkt,,,False,,"[7538513, 7538597, 7538599]","LINESTRING (4.3584837 52.0166015, 4.3585693 52.0165263, 4.35865 52.0164555, 4.3587298 52.0163853, 4.3588258 52.0163009, 4.3588681 52.0162638, 4.3589373 52.016203, 4.3592136 52.0161799, 4.3592676 52.0161761, 4.3593514 52.0161701, 4.3594533 52.0161567, 4.3594656 52.0161466, 4.3596078 52.0160292, 4.3596631 52.0159836)",,,residential
2809,44871804,44873994,,102.85699999999999,30,,Paardenmarkt,,,False,,"[7538514, 7538548]","LINESTRING (4.3584837 52.0166015, 4.3586566 52.016675, 4.3587219 52.0167081, 4.3587522 52.0167717, 4.3587455 52.0168147, 4.3586842 52.0168895, 4.3586536 52.0169184, 4.3582586 52.0172699, 4.3581768 52.0173427)",,,residential
2810,44871813,1575265479,,342.48,30,,Oude IJsbaan,,,False,,7538246,"LINESTRING (4.3704797 52.0167318, 4.3696899 52.0163893, 4.369224 52.0168092, 4.3689593 52.016863, 4.3688227 52.0169915, 4.3684719 52.0173148, 4.3682067 52.0175593, 4.3678904 52.0178488, 4.3687033 52.0182154)",,,residential
2811,44871813,1575265479,,207.096,30,,Oude IJsbaan,,,False,,143950783,"LINESTRING (4.3704797 52.0167318, 4.3694685 52.0176303, 4.3692504 52.0176934, 4.3687033 52.0182154)",,,residential
2812,44871813,44869235,,108.262,30,,Oude IJsbaan,,,False,,7538273,"LINESTRING (4.3704797 52.0167318, 4.3708 52.0168, 4.3712197 52.0164182, 4.371166 52.0163274, 4.3709 52.0162)",,,residential
2813,582004873,44823036,,111.154,30,,Mijnbouwstraat,,,False,,682306452,,,,residential
2814,582004873,1436427082,,93.884,30,,Rotterdamseweg,,,False,,250858767,"LINESTRING (4.3634766 52.0053145, 4.362965 52.0057964, 4.3629007 52.0058539, 4.3628106 52.00591, 4.3627334 52.0059443, 4.3626822 52.0059532, 4.3626361 52.0059566)",,,residential
2815,582004873,3119210620,,69.416,30,,Rotterdamseweg,,,False,,250858767,"LINESTRING (4.3634766 52.0053145, 4.3635191 52.0052722, 4.3638553 52.0049556, 4.364028 52.0047906)",,,residential
2816,5380526225,1615493771,,39.641,50,,Ruys de Beerenbrouckplein,,2,False,,430820677,,,,secondary
2817,5380526225,4846026433,,100.58,50,,"['Kampveldweg', 'Ruys de Beerenbrouckplein']",,"['1', '2']",True,,"[519135235, 430821318, 519135238, 223412043, 558933310]","LINESTRING (4.34891 52.0147493, 4.3489848 52.0147559, 4.3490541 52.0147772, 4.3491149 52.0148034, 4.3491875 52.0148311, 4.3493123 52.0148843, 4.3494744 52.0149516, 4.3495343 52.0149731, 4.3496413 52.0150052, 4.3497146 52.0150304, 4.3501636 52.0152121)",,,secondary
2818,1552650403,1552650415,,5.436,30,,Oliemolen,,,False,,327493732,,,,residential
2819,1552650403,1552650472,,59.138,30,,Molensingel,,,False,,141845773,"LINESTRING (4.3380298 51.9994236, 4.338208 51.9994363, 4.3388662 51.9995519)",,,residential
2820,1552650403,1552650019,,50.835,15,,Oliemolen,,,False,,141845795,"LINESTRING (4.3380298 51.9994236, 4.3381424 51.9991714, 4.3381469 51.9991615, 4.3382267 51.9989828)",,,living_street
2821,1552650403,1552650969,,162.65599999999998,30,,Oliemolen,,,False,,141845812,"LINESTRING (4.3380298 51.9994236, 4.3380205 51.9995094, 4.3379637 51.9996754, 4.3378051 52.0001386, 4.3373084 52.0005253, 4.3370659 52.0007142)",,,residential
2822,271397035,44711989,,28.842,15,,Lepelaarpad,,,False,,7540076,"LINESTRING (4.3605963 51.981054, 4.360504 51.9812905, 4.3604979 51.9813062)",,,living_street
2823,1552650415,1552650403,,5.436,30,,Oliemolen,,,False,,327493732,,,,residential
2824,1552650415,1552650164,,47.095,15,,Oliemolen,,,False,,141845805,"LINESTRING (4.3379508 51.9994285, 4.3378679 51.9992912, 4.3374668 51.9991656)",,,living_street
2825,1552650415,1552650539,,33.382000000000005,30,,Oliemolen,,,False,,327493732,"LINESTRING (4.3379508 51.9994285, 4.3379053 51.9994553, 4.3377156 51.9996892)",,,residential
2826,44896436,44896906,,19.228,30,,Archipellaan,,,False,,7468679,,,,residential
2827,44896436,44895558,,25.2,30,,Boeroestraat,,,False,,7468771,,,,residential
2828,4246212797,44861495,,57.776999999999994,30,,Dirklangenstraat,,,True,,7538460,"LINESTRING (4.3515452 52.0138886, 4.3516168 52.0138915, 4.3516815 52.0139054, 4.3517429 52.0139273, 4.3517877 52.0139594, 4.3521584 52.0142212)",,,residential
2829,4246212797,1620328022,,101.102,30,,"['Phoenixstraat', 'Wateringsevest']",,,False,,"[527068570, 527068567]","LINESTRING (4.3515452 52.0138886, 4.3515176 52.013924, 4.3514769 52.0139717, 4.3514262 52.0140183, 4.3511698 52.0142427, 4.3510806 52.0143115, 4.3509415 52.0144384, 4.3508473 52.0145365, 4.3508174 52.0145851, 4.3508017 52.0146249, 4.3507884 52.0146617)",,,residential
2830,4246212797,4246176888,,42.608,30,,Phoenixstraat,,,False,,"[425307022, 527068567]","LINESTRING (4.3515452 52.0138886, 4.3515479 52.0138846, 4.3515574 52.0138635, 4.3515801 52.0137982, 4.3516133 52.0137238, 4.351671 52.0136231, 4.3516961 52.0135876, 4.3517128 52.013562, 4.3517338 52.0135242)",,,residential
